load_t0,load_t1,load_t2,load_t3,load_t4,load_t5,load_t6,load_t7,load_t8,load_t9,load_t10,load_t11,load_t12,load_t13,load_t14,load_t15,load_t16,load_t17,load_t18,load_t19,load_t20,load_t21,load_t22,load_t23,load_t24,load_t25,load_t26,load_t27,load_t28,load_t29,load_t30,load_t31,load_t32,load_t33,load_t34,load_t35,load_t36,load_t37,load_t38,load_t39,load_t40,load_t41,load_t42,load_t43,load_t44,load_t45,load_t46,load_t47,load_t48,load_t49,load_t50,load_t51,load_t52,load_t53,load_t54,load_t55,load_t56,load_t57,load_t58,load_t59,load_t60,load_t61,load_t62,load_t63,load_t64,load_t65,load_t66,load_t67,load_t68,load_t69,load_t70,load_t71,load_t72,load_t73,load_t74,load_t75,load_t76,load_t77,load_t78,load_t79,load_t80,load_t81,load_t82,load_t83,load_t84,load_t85,load_t86,load_t87,load_t88,load_t89,load_t90,load_t91,load_t92,load_t93,load_t94,load_t95,load_t96,load_t97,load_t98,load_t99,solar,wind,coal,gas
25000.0,24767.268675431056,24957.43547090992,25163.947020333137,25222.99448125615,25277.702975279157,25157.26414653726,25258.74977031994,25415.806301399316,25146.94732529392,25379.675410888547,25377.31150554464,25308.811801811455,25199.373215199583,25118.43973012654,24887.03324546824,24850.069732320204,24813.942950180815,24783.124921403207,24965.96916646266,25077.746985040976,24994.101216376534,25195.777802291625,25183.801801328846,25061.120858160513,24929.86264324675,25149.855600261068,24921.312226315,24725.118452153263,24709.147685174077,24489.34857509302,24535.919101048577,24488.325800008584,24642.805691380265,24808.73812538025,24911.10324269064,24892.70690792841,25077.871918053796,24930.387634017465,25074.381953610216,24945.416459408836,25018.822359451293,25011.287743643337,25166.73431850024,25152.383212599387,25164.435003143022,25078.436567878223,25236.327404128664,24975.85735243283,24974.483702313046,24846.938788976448,24780.107383428694,24827.433433141377,25045.147572623056,24919.91514600749,24910.801650100126,24944.213436677463,25174.601106624374,25278.58807919394,25397.493940735236,25185.98860165579,25373.208140568066,25292.902537826718,25075.128217187088,25063.205483481397,24875.0735046788,24804.22762279118,24596.371665032108,24574.688626330375,24506.386592799005,24731.914474672125,24727.98385324222,24958.539988853678,24765.230339564754,24886.290576417483,24735.489086792037,24653.461339299374,24690.146159697462,24790.877746384547,24910.89464480175,24991.008046500145,25080.230282833923,25222.90581022413,25168.104396584797,25383.31445036219,25398.31278148143,25459.18386266852,25432.956348315733,25281.899689190308,25134.648438468103,25237.1198104331,25027.396833183582,24880.590308679937,24759.699745944523,24622.310390405873,24547.94913137753,24579.610608458985,24488.925385965296,24711.905385831178,24788.97108741677,24.700503582735664,4000.0,10975.301371359656,10000.0
25000.0,25039.01684188028,24893.988547321263,24991.542528862978,25165.360339721872,25255.253322722594,25321.009105017052,25404.758632173613,25281.61848166607,25380.621697900515,25356.55166713044,25191.18048968298,25406.96820140163,25211.426012535383,25299.89223429108,25260.763111295095,25104.797796861407,24874.736060722375,24973.20680700812,25003.805259373992,25166.632361164535,25249.495613721945,25377.21430936134,25360.956684207296,25307.646070010742,25186.464391296795,25148.03717054634,25119.963474627788,24997.584822524586,24880.48984606877,25041.62661583163,24864.019959534795,24830.023653657245,24728.55929178917,24958.232893467244,25036.925213672985,25161.83492987107,25006.301717951057,24971.517622936197,24750.785512750375,24749.866910055123,24625.27831532156,24663.581011814706,24462.609516356846,24267.040439057957,24468.756672251442,24473.848561427498,24607.507436889384,24803.816954849208,24858.02702430292,24737.17752447068,24738.0722068711,24706.701501775675,24535.75043389534,24622.674498597662,24688.891354737778,24760.32790695883,24754.258122495314,24821.389863507455,24593.49502112641,24523.204956035468,24707.150611238052,24695.75661104939,24752.728277615603,24666.399674108234,24731.19888318576,24680.05381055727,24550.662787912144,24749.406933854,24834.25217863456,24652.73566012459,24672.87218959615,24684.925380052307,24936.15834229837,25179.29172660541,25279.293626395898,25342.50195133178,25407.71858825249,25439.850408745206,25349.199257237367,25197.75410790295,24968.646035189595,25126.59635122661,25239.050421674903,25132.34181696625,25262.360994935487,25433.74469628362,25317.608795011824,25175.421091652406,24977.067076663032,25190.64767744996,25178.23500949335,25184.600713530806,24946.852989947525,25158.55137800292,25018.73164140808,25119.372568242696,25190.26027773535,24961.891825166116,24820.88607167387,1271.486026540605,4000.0,9772.444219325864,9975.049402289533
25000.0,24788.71710895999,24780.350537612107,24863.479366689975,24713.157905066302,24774.885674450947,24877.144075216765,24856.839674025694,25048.05593372733,24906.088919488433,25114.25397981731,25075.699157601175,25124.51538488436,25331.5955389986,25529.83976873854,25554.029320148962,25702.506677360772,25538.501515353528,25327.569292529148,25524.922120549723,25259.498845949438,25435.931496325262,25404.29163320219,25318.608693318372,25483.1979799561,25650.72379918134,25515.6702340257,25641.24103612593,25536.220524091612,25307.594968828147,25276.829847509533,25078.376239726123,24985.023309210406,25224.200745282466,25125.13442777914,25304.978028524853,25211.550954188366,25420.31604194219,25474.337738343726,25513.146314435115,25728.074227605775,25870.237991000857,25892.973936876675,25809.886280084,25864.007606720606,25650.62513779324,25371.527326059506,25104.785609319446,25128.069515151907,24892.99956755201,24905.51655308439,25089.337539780387,25175.249355583022,25290.37106156739,25289.219000791618,25093.224795860027,25316.004127226537,25405.828107953763,25283.11996104141,25272.650430910133,25349.143124963906,25165.506863761384,25086.68829904537,25272.663498380745,25095.38082330375,25184.906790056382,25201.858347261965,25136.97660055803,24968.01230307706,24859.98142624261,24641.081553197375,24493.788697648073,24348.512279684637,24234.082600901384,24286.593317621286,24227.587514496372,24255.383147906432,24116.45791379277,24380.242385228357,24426.120021824296,24563.31351497923,24765.854685801994,24907.73865844407,25160.47393476924,25140.773315145998,25129.697104032763,25362.992320422145,25242.34816481672,25112.32518667762,25319.095867436314,25095.898118266115,24955.082020302973,25008.99815366297,25173.12377349655,25018.78153183563,25099.302618704238,25044.11331980512,25134.770463666697,24992.928787979265,25217.031023025447,0.0,3195.1522478041315,12000.0,10000.0
25000.0,24997.151384747984,25178.884050687033,25055.879167332514,24840.582310387625,24848.06725916887,25028.172464756684,25079.98940737788,25238.489606750092,25241.466124090464,25316.76195958145,25470.08791624219,25669.53845019277,25674.810459717326,25537.57292706948,25396.901295248044,25169.692905378066,25335.160488762373,25180.126147707368,25397.858471606658,25179.317806823477,25348.422853420165,25164.79357622606,25119.924916070868,24902.08018157545,24943.844248670728,24959.00148137762,25059.038528435976,24849.000359760783,25096.572128466098,25247.01971356059,24997.365653275952,24760.080922342942,24905.58467308946,25125.84278650471,25038.252989579894,25280.879146368137,25263.6412210755,25110.90725217363,25171.992388948376,24969.13143434489,25113.979561819306,25072.32724759671,24876.848928495452,25063.19912385183,25019.487838366327,24851.40927660763,24675.564488057462,24721.335126979986,24651.457220784003,24865.67873211761,24738.313888051347,24844.501908311242,25034.669849190792,25181.757270201862,25413.205699309336,25310.015358235654,25203.101283768054,24981.97791590833,24886.39454184902,24654.894987421856,24825.95167917258,24626.555018907962,24850.866021007536,24754.977939665434,24740.156882902407,24586.74997920498,24700.898357035832,24960.920455567644,25062.325500246632,24903.082897843364,24967.155165267013,25213.360570089768,25018.842170697157,24906.97766790874,24740.04415408271,24789.589960445508,24559.660817685,24588.210082334877,24599.603983434186,24812.624363529823,24993.13954214966,24915.26065404507,24989.12988644762,25212.115282291274,25175.30445160914,25244.812313928192,25338.20135439445,25523.90089611758,25519.586085417723,25418.903122083375,25306.472442369366,25314.772290644578,25543.316320041373,25542.426411581408,25305.350700843894,25054.035756136273,25156.431392786882,25088.462591978092,25080.828958749775,58.50144239060704,4000.0,10941.5039882573,10000.0
25000.0,24945.238322561076,25032.393328718907,25017.017170412248,25224.279402113058,25328.296648476688,25274.47145646102,25152.687174843766,25181.16521300764,25378.602551821794,25362.501954574804,25363.987701430677,25232.94537206986,25421.10498346246,25558.235313348003,25303.513134056113,25362.850475564628,25415.994638767686,25404.737154051418,25381.737490371695,25365.240488876017,25500.770758319544,25266.945218063956,25368.832025044456,25579.319702975106,25558.000197791476,25550.31049346925,25298.472750359986,25371.748926319375,25129.436768022668,25184.554894288038,25394.732420134766,25594.73601811858,25735.249111896726,25737.38859700877,25770.211271449174,25760.755282755053,25488.350861541567,25513.677951224527,25358.960900872407,25335.143183746062,25324.73171192478,25451.480276092534,25470.719651052383,25690.638638763292,25685.412548103093,25458.7365392842,25406.595364784716,25193.11412888059,25232.47034983731,25370.9759232365,25168.000557682226,25089.508916750976,25238.925006209494,25195.810835620992,25078.644640544633,24981.320183112555,24786.845129242156,24684.550360535777,24680.51814334836,24817.905530285072,24697.15040774241,24646.120084251168,24491.049988112383,24751.78106643686,24991.77331859803,25241.221816628266,25240.074959574704,25101.178777079283,24972.176903705782,25002.111458504354,25243.904812140157,25254.118071930152,25293.41208836478,25510.474197116415,25268.326796623143,25237.31163426449,25002.24058839479,25177.007003240342,25194.23856129327,25076.855664007842,25266.210120734853,25015.60489180122,24936.78993534773,24849.55275946026,25006.76587508816,25024.758121244853,25267.253223997533,25187.194336929664,25426.451949948547,25283.10992310393,25247.152475687315,25458.63229241293,25652.55252319713,25429.920830667692,25586.076718811662,25600.0116047965,25594.468006450228,25521.927807874825,25523.463383049806,2000.0,4000.0,12000.0,7000.0821570670505
25000.0,25220.33531080064,25416.481331457624,25519.933015617222,25539.547195756964,25648.063362049063,25562.338660148405,25306.95199244185,25345.513976028735,25518.32784758943,25356.544248664173,25251.226323894505,25291.14189488834,25157.899073841036,25254.372601248517,25311.108550631736,25473.290671702154,25621.462706482074,25694.40919891234,25734.354443688382,25811.4651835682,25629.000889905776,25771.077584697254,25628.65286698451,25676.989052679255,25796.207834317596,25764.51377886011,25882.59321926516,26072.439948127972,26140.289447845407,25992.12526335913,25965.154268545648,25995.4187007084,25803.92564875729,25591.303222491748,25710.178345047778,25703.07535015207,25889.650492441597,25747.7432327166,25635.45645936287,25720.48747252668,25479.623030875206,25534.401668800987,25733.654953270867,25459.83411662734,25538.77839823454,25590.987123945757,25631.25078457682,25469.442254911133,25515.813138296235,25614.6744455255,25547.126825904612,25683.81275962104,25731.03857616604,25863.046612598424,25683.32047547919,25595.186147214645,25803.02997444885,25699.600721994113,25899.945561684926,25727.900274549756,25859.059327405175,25986.392110435318,25772.968886923765,25492.140965978244,25586.478222678652,25534.86391878555,25731.939481530753,25571.394410591263,25681.652650852746,25549.591544320356,25350.23823224767,25442.976358920896,25525.97925249817,25448.50614138601,25489.656787162246,25657.814514092886,25625.7086568108,25581.321143434438,25692.253647329497,25428.76770828081,25164.30571214493,25213.978939471344,25064.148405190284,24886.351805901515,25036.910788388654,25157.12853624147,25117.009939651773,25189.469683815525,25412.860084591295,25389.462992814246,25317.333885823133,25136.067566125334,25160.88599112965,25031.1814169954,24978.954467765743,24906.00006364605,24691.765645687836,24808.94723459102,24738.647257219556,2000.0,3998.5795809984024,9000.038438661613,10000.0
25000.0,24956.632240589162,24736.121484509807,24971.147882472986,24832.463959057754,24727.3173714864,24881.4674449183,25028.052864828707,25043.997801685222,25194.201109998416,25361.71154450057,25556.33874177688,25426.27087178069,25552.381731114157,25528.728233514554,25603.67661754838,25494.86464436398,25598.86590581351,25428.152752532325,25293.931415270403,25048.534215217507,25001.422573211912,25044.334165162796,25212.114230405714,25205.775480661763,25265.572098913675,25327.232005895556,25299.33118600089,25230.740022808874,25033.779726879457,25231.371915289536,24994.376752549026,25214.565388287792,25235.267014835576,24981.07578925412,25052.78773420584,25089.31403451488,25325.4509850343,25285.0797564079,25509.939347033283,25289.066907054344,25227.549788077537,25122.99865988411,24895.220442854632,24942.266225808118,24780.678112082845,24985.408477049335,25002.696141624943,24765.25990495233,24934.47748858548,25108.950904769787,24987.581209819233,24912.159568630246,24782.01317673145,24632.075547927816,24882.939514401987,24928.54534925993,25090.93164897931,25256.88572056511,25276.100924144754,25053.625948683894,25120.122695725564,25309.10766546594,25348.89342632035,25522.97043208413,25541.1538856862,25433.456714978765,25259.104842518638,25298.99629694334,25395.2602119319,25279.27930028432,25353.06978642934,25158.010726143817,24935.459524520462,24848.511773344893,24980.71989535379,24968.298974082074,25136.78039979144,25294.514482833612,25359.85979134116,25174.630206691116,25344.138962906934,25537.268678789726,25412.947860152402,25342.05711540526,25494.24722412889,25286.14800122727,25439.878045737583,25610.809948639257,25473.503820279544,25428.25144609745,25535.90323765104,25662.300617712626,25425.9766978019,25237.190956567578,25382.87905344233,25279.59820028875,25384.103323116495,25300.54194026913,25522.259754529136,1835.3466518044463,4000.0,9256.28678754329,10000.0
25000.0,24842.783370001376,24721.071232566228,24815.37775496039,24814.818675844173,24658.981377536278,24580.819490402668,24643.41141375626,24832.624607712314,24662.463023795553,24839.004262297865,24701.123721190852,24749.11984096642,24816.740082503708,24952.6327046916,25037.399389469643,25268.77040887291,25427.1079627813,25463.931589704738,25291.358646171713,25353.218398389094,25472.940978496037,25430.612987083085,25591.32235238806,25550.2577542377,25306.64410023034,25349.5732788423,25541.991096691327,25695.396314904254,25726.03620319047,25612.01390249335,25752.58622420022,25611.884829630253,25565.073687388165,25380.76551140338,25386.319940918205,25307.885732259136,25095.156449414768,25336.832597657307,25483.775044726633,25529.765038104808,25398.29402009875,25292.788840247544,25105.43573041334,25066.356463610486,24842.146708898712,24687.7858755843,24862.992572617884,24782.106014524736,24666.601451211587,24643.324768255527,24596.47706051559,24506.36172887336,24442.695046694847,24277.023572325197,24095.802565539412,24155.89901845269,24245.779446703764,24207.639951336343,24003.485084956174,24188.541438855787,24219.110340354357,24490.855280319403,24467.78609908382,24251.823459258198,24521.59889266018,24592.298720629453,24684.209095363636,24775.08756636086,24831.362735884206,24604.438078499446,24710.74402221617,24761.954344969003,24692.01965840225,24794.41805416074,24609.13018606366,24447.122280890006,24263.105661486155,24199.27136816812,24321.44112729544,24339.513715273555,24616.64170297232,24753.404167767367,24977.46476242091,24733.28933842126,24819.77216191871,24965.61450940846,24991.066654174116,25031.55708073871,24890.949607004106,25094.059855282907,25321.439733669205,25093.90935228587,24939.657265591017,24798.429095318512,24757.215619482133,24807.891028604314,25037.978868507504,25021.148716025637,24801.58306650162,1949.2722513593053,3983.031707361555,10999.672073566686,8067.849864734701
25000.0,25111.980811390775,25078.768012554203,25160.536490533825,25054.293479103057,25280.826732955604,25506.548308584806,25351.225836727786,25209.912413369966,25445.014842450124,25184.645332486383,25070.717792476997,25080.987483574587,25293.129107368688,25291.022072039,25387.60005390853,25338.139007229274,25295.29735810716,25043.741966029356,25105.301580824245,24979.221158412085,25080.099315018062,24996.744830085798,25223.31374943576,25271.275702277628,25097.47370333307,24924.529599887806,25140.196789417907,25035.977601761693,24902.36777138074,24837.17762336881,24991.3998415076,24837.891901002,24620.458753877872,24434.981474375127,24236.985952777966,24068.907198079887,24053.190587346297,24167.969808212893,24235.50355985208,24318.189706167464,24469.50626532283,24382.91408864063,24360.860498030423,24463.100563416785,24505.3718388092,24714.70450921395,24801.074696325824,24772.06834341696,24834.6030522538,24800.646814834894,24582.097180197376,24404.357372269165,24672.194298685507,24781.30603339834,24604.141876436748,24696.926238468062,24465.772991388814,24403.28715048787,24385.40868614156,24375.697474496585,24528.853622496565,24407.3020023135,24295.003958248384,24424.547826097365,24377.563674993486,24628.133852753814,24469.69173063213,24606.005401407103,24375.71941284793,24186.725535743,24063.19767388043,24199.628349711944,24096.39875494928,23985.636784416663,24035.247787159446,24247.72268653147,24432.058901983415,24264.51593180923,24307.83878254233,24120.032946972726,24339.11719746385,24138.8277224757,24338.718407977267,24192.52103790758,24302.81500452743,24146.7868945627,24107.080413841606,24070.925941970385,24091.50252843029,24351.78241944262,24464.92245861006,24557.90906723232,24602.823974900628,24801.787001580906,24903.68830793549,24818.076878437423,24600.601250340682,24695.54981804732,24832.763156581706,1867.926971812452,4000.0,9728.5550716609,9407.572440290898
25000.0,24981.675514994302,25193.651091996453,25163.486353551594,24947.204031277666,24968.4820640608,25050.44341286698,25082.05463165082,25196.114389767048,25239.436778931602,25463.492413877677,25386.139349179986,25538.310810427894,25578.094551365324,25584.935896114403,25447.51497233378,25557.357107512405,25480.532708443217,25384.86040842391,25438.815103139223,25265.850412579035,25075.85561095315,25214.244284911492,25127.144502977102,24927.525928063264,24703.34197318939,24704.774602246514,24666.745593382635,24524.34239697101,24648.104631024526,24521.336374397997,24465.673016150464,24446.328218735136,24641.3841837127,24598.589321481864,24740.123024318258,24704.901057365372,24744.646335319707,24735.270753263972,24646.857322415035,24612.816287796963,24626.685962529024,24458.1405544007,24662.724400608226,24554.218172008685,24755.664240376085,24985.9699107883,24979.99592876805,25058.244262882454,24872.724485062,24657.175731970565,24612.303391011035,24841.45552542002,24939.077026454113,24754.47556103361,24620.88055953718,24778.45056356403,24909.96956744503,24783.360513659667,24829.6142756363,24770.846462171725,24693.294847171153,24616.392084329233,24711.484425828217,24833.649435375843,25018.07565772558,24820.555610374922,24794.24478025596,24709.097482857014,24856.125425496633,24949.778526844202,24795.68364353497,24773.89134892275,24958.13529336301,24931.025490419153,24882.002003784994,24922.939166857075,25110.121903314226,24888.54220204819,24726.038770255906,24802.792676795376,25033.655075944782,25178.816206564752,25371.36648305434,25288.19063910018,25283.177293644636,25411.490690486862,25262.658253000984,25180.24191539005,24944.607319735118,24876.46521903879,24845.393985607705,25018.929777381985,25089.94549156891,25073.028764975883,24910.633302340404,24931.513167135083,24824.025469368353,24898.00694578715,24956.42175889403,1992.07587684633,3920.9080568763115,11998.166720554595,7123.419376408418
25000.0,24971.87673034456,25011.477717903334,25224.073689032986,25175.52616506368,25161.994401933796,24907.12106930763,24862.067179542188,24851.881720673577,24739.472506915743,24758.017661100464,24926.850126616933,24692.782201592374,24808.068646440766,24609.13407690974,24465.85281507573,24680.29583681143,24629.502238802415,24412.52975158031,24225.079768967276,24463.170482214082,24587.469590479428,24837.313683984634,24616.19167276711,24817.620081025467,24850.280756226184,24837.784471543036,24972.484004991566,25149.24252876045,24967.480228864675,24894.927153116343,24979.0243251115,24777.15998451173,24889.83901636697,24877.213791416358,24912.123222337534,25149.77876081893,25343.305963142986,25548.938065370585,25322.809081601976,25109.446739028637,24932.168847272926,24731.494505205665,24818.78919919021,24649.93760001175,24420.803107078274,24513.766712752487,24569.48298941544,24573.32213866377,24783.286111466583,24628.56041649655,24611.793815405155,24523.098611092893,24409.32201923743,24337.669257669637,24543.481967749376,24503.502045867186,24684.916429917263,24651.150802343258,24542.037388767734,24488.364060291005,24409.48426462277,24343.58312929005,24263.830071396096,24452.01216748055,24332.444553025474,24160.67122630771,23999.917795407382,24126.77457463078,24204.095132583767,24331.948240330938,24137.458321010377,23968.884979260532,24171.557196121837,24026.89946091537,24076.09516129784,24056.292405174092,24111.154779159206,24221.498699823038,24489.39999648785,24713.960013576445,24679.68068571577,24568.46760725464,24369.3439091897,24234.051264613874,24311.794787719038,24206.96956043849,24190.443668031847,24033.95467666747,24319.79160060172,24575.577829805705,24815.94510667946,24782.124588768755,24787.207058226904,24588.270919821185,24569.664253661926,24545.917883453345,24404.33827126365,24195.658503129252,24143.573997761392,0.0,2966.2398951646696,12000.0,10000.0
25000.0,25128.472341885506,24873.09335423709,24638.05255274416,24669.835090372362,24511.736755409584,24445.73221727816,24472.08053577398,24463.162673889878,24317.63468286089,24278.67864233062,24215.196712334964,24253.72137857181,24507.168345476806,24704.19881951342,24780.228414976555,24545.930789050744,24451.670756786076,24374.34299219692,24479.27660288983,24501.23619931299,24536.851401119024,24782.7459751339,24968.038971487338,25114.827801467924,25346.98657905247,25560.494287745754,25590.904906328662,25559.86594344259,25678.616406928013,25524.56382216943,25394.17615817376,25591.007955952336,25328.87584463744,25531.667349627485,25666.617266909547,25637.566168510304,25552.097106167726,25752.833594865166,25900.31657228362,25773.470547472214,25951.152970487325,26130.258608599477,26084.989617840238,26213.547012313,25994.677522241833,25911.370880130024,25985.893548615317,26177.582910332323,26315.36218219888,26086.058732698446,25967.0009228418,25817.824413743398,25792.88987131608,25710.832283199205,25452.909749812476,25627.080182416135,25762.452037870844,25836.548135380006,25662.49505129976,25811.89840220126,25758.68843923591,25573.120617340814,25783.970282790237,25791.004929693874,25827.036321126965,25747.641889367645,25693.22494485739,25509.194497913744,25263.295261982686,25092.26544117244,24944.870508939963,24801.517247242246,24913.994941561898,24786.737360778847,25021.26297541443,25144.06268436202,24925.424394796337,24933.86491731788,24882.039501860196,24972.454394328117,24907.529861002222,25139.33019055358,25168.274422811264,24998.91391252762,25078.7989837515,25293.782852458455,25371.8552271151,25362.9554623485,25381.134015389245,25571.558649434846,25532.553254248673,25363.670068739662,25165.994665350627,25143.269015352493,25259.52013645324,25013.443257911273,24940.56426333661,24852.485733484915,25012.63699423728,666.4563596406022,4000.0,10333.540275200592,10000.0
25000.0,24898.47213268203,25069.224378109393,25307.80329624335,25123.331201264857,24904.04762923197,24889.818001219086,24689.143806321095,24631.745068693876,24759.48103291561,24978.191422098396,25110.28560121272,25256.88751306123,25084.780108166604,24847.365580928017,24681.53343706859,24670.47676018433,24807.690602459617,24910.715255577823,25002.621190213777,25090.075138763263,25181.954994492677,25341.354047861572,25287.643563623395,25288.185603605707,25036.377107214343,24990.680737415463,24826.54995486789,24653.777560955194,24648.3346406565,24569.71943994475,24631.552699094536,24794.298139507562,24890.942822346322,24662.289996826334,24505.601912425038,24282.476563525946,24239.690359523578,24103.40679429155,24250.24748687141,24416.345331099004,24565.322645777967,24382.55898632852,24300.397681628277,24317.803691626294,24426.468751334676,24687.647825353208,24768.25833701088,24662.71732163036,24777.878459543645,24760.59407520232,24602.8325157984,24416.244197253323,24276.023567389384,24091.986631491294,24162.085936830157,24326.702181997094,24357.21657701792,24432.47964007535,24404.088587362345,24309.17452767478,24241.431903464192,24262.45616590963,24127.309186414215,24413.02014245043,24349.773453070673,24592.699160510456,24487.095464194674,24428.50296007109,24301.79736339448,24118.560881298148,23986.99501809055,24006.921623622584,24074.44119654807,23889.804293044148,23913.979036318757,24216.903736275504,24378.403452486666,24623.74393402596,24681.405725496155,24847.776823591666,24687.838588300307,24765.899742467598,24725.264114946815,24974.194754336062,24745.76887719102,24740.636658252464,24731.85108741461,24784.186274382988,24697.205529299637,24464.22338772135,24622.05149997326,24449.843746170547,24525.36543569076,24742.138124432488,25001.289737762167,24820.791316046554,24811.597907703617,24717.73413204398,24523.21227292785,1741.9485168705237,4000.0,11414.71952862191,7805.310750355408
25000.0,24886.25779749967,24683.147084746255,24888.271938165934,24822.733549974942,24928.349913721122,24994.067610269954,24747.221991652834,24738.053106942294,24779.029567320395,24977.221056219576,25072.679017451577,25119.611804769815,24955.91873933138,25079.85216289307,25211.087574540416,25342.302387424064,25303.656456140336,25052.439297230587,25114.178679092067,25341.73074044745,25090.256916543138,25128.531797647112,25338.241251173422,25276.851266623853,25355.800336373188,25314.451263795036,25092.893036596874,25181.517899983966,25345.633466185805,25162.4932471983,25030.75490220848,24933.8768342204,24704.049031061957,24559.876700217206,24746.04556066466,24975.950853488404,24794.819727908354,24795.01068518924,24917.195242063677,24918.876303968085,24948.78307080093,24810.831000329836,24740.9494937073,24861.02443353737,25040.556145651703,24995.424444617132,24970.269992404516,24907.86867334073,24964.525945786623,25194.025926275233,25280.755948479065,25403.10090049173,25601.033477580117,25565.463597233866,25363.731184915094,25339.409484555,25134.187556934907,25238.223385978723,25074.35050327534,25216.775713849784,25189.155621498736,25259.666352062417,25090.402880019952,25273.80054480384,25029.430292499088,25049.144963268438,24847.052366937554,24715.985957107852,24646.156431619253,24697.946669361387,24715.81527765007,24678.019518153356,24522.63680191233,24726.492031228783,24791.019299980147,24682.53153695342,24630.430258925244,24527.22524084608,24310.185937084483,24206.837377528715,24069.35914639657,24199.91774305819,24293.180097277407,24184.21653932526,24411.66595964807,24626.694175135723,24846.91858334648,24661.471794765213,24858.17249842724,24823.808380326704,24646.608196080928,24875.332525239082,24634.704689582373,24748.952482908702,24669.702711876173,24530.074694630224,24788.800628264496,24901.86215269854,25048.005145179417,0.0,2851.6183782619346,12000.0,10000.0
25000.0,25140.263865342145,25170.70332013929,25022.315185835272,25064.03844493877,25154.284920887763,25015.412326912396,25165.268502830164,25107.95695763539,25116.429609023555,25183.35218414179,25160.60168451103,25225.264724211007,25150.682458009996,25294.154672900204,25041.403404004122,25203.695716944087,25312.30285950563,25442.799021062743,25205.32197753549,25088.761481007925,25204.09105811158,25190.064060059412,25406.935756803367,25311.75842910289,25135.909258529864,24980.211372742328,24826.738481962508,24811.82324455761,24911.302030631858,25068.231829645094,24893.99857120846,24929.53286974424,24782.481969736134,24562.242284808355,24825.00831847535,24621.912149225012,24709.998612361705,24720.02657281643,24745.060110707524,24608.847179355336,24689.986147335138,24673.793739983015,24566.54608391288,24471.869393367015,24300.819861956257,24126.13828140495,23983.79568423478,24061.10305975254,24285.704874238494,24216.66754654378,24312.245332001596,24398.5024499542,24323.67426798025,24550.22971263552,24558.878610023006,24704.964563772068,24700.00525346797,24860.163691675683,25093.173844764686,25111.981486896464,25073.173327477467,24928.213914339387,25113.48262758431,24891.064759345387,24823.524155160874,25026.075718218388,24866.052888927225,24689.642431805136,24925.510429833055,24949.206429390637,24777.133594505594,24743.460560512034,24625.537917952788,24873.096368305043,25084.264943966242,24899.973456397078,24947.917559510293,25157.62155847928,25056.28453002694,25197.583303424402,25436.080873914845,25516.444089108038,25682.710112259694,25430.193784621257,25658.19225694417,25874.888240634933,25652.33337922715,25619.64364424864,25761.307367870828,25520.784566754784,25638.77915797852,25553.70901838158,25292.05979731643,25452.35989455008,25643.775748720374,25557.403413071974,25288.623054243544,25371.850290405604,25458.73222174132,170.73384569288731,3998.3173575833594,10838.254994924322,9992.797147789164
25000.0,24928.01349233894,24763.791454625993,24531.462389863354,24470.20848420459,24310.51038269638,24127.536686355856,24000.400962260846,24071.867792708563,23973.061162588914,23961.263185464668,24105.735695786574,23963.558222686952,23872.12360689625,23898.930028440504,23900.320198867703,23989.867183502654,24205.261924761246,24352.515762542298,24476.874388996082,24637.531041179307,24480.911980745812,24264.44165733466,24523.22271771868,24691.675629616402,24637.139238311807,24858.00774119018,25054.84079759315,25161.045336719602,25107.402415395343,25172.948911374748,25329.674840294272,25083.237804939374,24830.552331593997,24630.721018291257,24879.304516676002,24816.165524581134,24617.20172256381,24397.22665878748,24460.071980633962,24671.304736228,24455.76730286785,24651.03191228823,24639.1249332091,24860.700387384604,24948.441437502956,25168.223292825634,25144.758402545573,25109.772385623288,25311.524964290176,25232.678338043243,25090.20729014844,24851.02964100495,24840.027384375524,24678.321811249356,24908.499960533623,24969.759836118115,24793.86814987018,24823.7549546045,24583.136287692963,24472.380460306376,24329.201061094376,24385.667735326995,24235.247691128225,24391.031436015095,24552.636858136677,24700.30403819097,24756.880509604143,24864.26586059846,24792.596530971812,24580.962263840007,24399.486399801674,24480.38916747878,24659.468091284023,24522.60526626969,24663.94721383905,24466.715870312244,24640.93107942489,24792.855499680045,25031.481593049484,25225.8869999907,25158.484268251326,25302.84933686879,25331.056214798602,25274.47857001879,25361.264508150405,25466.07858876304,25376.910031476822,25297.234441261866,25185.389832603356,24993.46424636402,24848.135134651755,25047.013439029564,25046.561682897358,24977.667656105714,25019.537092008883,24852.245478643978,24668.776238804683,24589.893942707615,24815.23179279115,2000.0,4000.0,9028.543420956257,9971.282815878736
